score,severity,is_anomaly,timestamp,actual_failure
-0.4814,NORMAL,False,2026-06-04T23:32:24.971199,0
-0.4473,NORMAL,False,2026-06-04T23:32:25.170029,0
-0.4571,NORMAL,False,2026-06-04T23:32:25.404100,0
-0.4709,NORMAL,False,2026-06-04T23:32:25.655303,0
-0.4852,NORMAL,False,2026-06-04T23:32:25.830630,0
-0.4882,NORMAL,False,2026-06-04T23:32:26.040745,0
-0.4865,NORMAL,False,2026-06-04T23:32:26.208258,0
-0.4834,NORMAL,False,2026-06-04T23:32:26.404922,0
-0.4872,NORMAL,False,2026-06-04T23:32:26.608106,0
-0.49,NORMAL,False,2026-06-04T23:32:26.758491,0
-0.4939,NORMAL,False,2026-06-04T23:32:26.923845,0
-0.499,NORMAL,False,2026-06-04T23:32:27.081223,0
-0.5054,LOW,False,2026-06-04T23:32:27.235781,0
-0.507,LOW,False,2026-06-04T23:32:27.387746,1
-0.5092,LOW,False,2026-06-04T23:32:27.541758,0
-0.5088,LOW,False,2026-06-04T23:32:27.703961,0
-0.514,LOW,False,2026-06-04T23:32:27.854105,0
-0.5595,HIGH,True,2026-06-04T23:32:28.004985,1
-0.5587,HIGH,True,2026-06-04T23:32:28.434248,0
-0.5562,HIGH,True,2026-06-04T23:32:28.788202,0
-0.5695,HIGH,True,2026-06-04T23:32:29.259968,0
-0.5716,HIGH,True,2026-06-04T23:32:29.598495,0
-0.571,HIGH,True,2026-06-04T23:32:29.990261,0
-0.5724,HIGH,True,2026-06-04T23:32:30.330145,0
-0.5684,HIGH,True,2026-06-04T23:32:30.694080,0
-0.5647,HIGH,True,2026-06-04T23:32:31.161771,0
-0.5634,HIGH,True,2026-06-04T23:32:31.484679,0
-0.5571,HIGH,True,2026-06-04T23:32:31.979709,0
-0.5591,HIGH,True,2026-06-04T23:32:32.455744,0
-0.5594,HIGH,True,2026-06-04T23:32:32.788286,0
-0.5622,HIGH,True,2026-06-04T23:32:33.275454,1
-0.5531,HIGH,True,2026-06-04T23:32:33.725986,0
-0.5585,HIGH,True,2026-06-04T23:32:34.047902,0
-0.5475,MEDIUM,True,2026-06-04T23:32:34.487253,0
-0.5354,MEDIUM,True,2026-06-04T23:32:34.812959,0
-0.5114,LOW,False,2026-06-04T23:32:35.191126,0
-0.5121,LOW,False,2026-06-04T23:32:35.365978,0
-0.5085,LOW,False,2026-06-04T23:32:35.525886,0
-0.5097,LOW,False,2026-06-04T23:32:35.690585,0
-0.5068,LOW,False,2026-06-04T23:32:35.854006,0
-0.4973,NORMAL,False,2026-06-04T23:32:36.017245,0
-0.4915,NORMAL,False,2026-06-04T23:32:36.193068,0
-0.4931,NORMAL,False,2026-06-04T23:32:36.355767,0
-0.491,NORMAL,False,2026-06-04T23:32:36.544810,0
-0.4869,NORMAL,False,2026-06-04T23:32:36.742867,0
-0.4814,NORMAL,False,2026-06-04T23:32:36.918050,0
-0.511,LOW,False,2026-06-04T23:32:37.068933,0
-0.5053,LOW,False,2026-06-04T23:32:37.234334,0
-0.4998,NORMAL,False,2026-06-04T23:32:37.394580,0
-0.4927,NORMAL,False,2026-06-04T23:32:37.550803,0
-0.4951,NORMAL,False,2026-06-04T23:32:37.719953,0
-0.4964,NORMAL,False,2026-06-04T23:32:37.868481,0
-0.5008,LOW,False,2026-06-04T23:32:38.022280,0
-0.5026,LOW,False,2026-06-04T23:32:38.170220,0
-0.4984,NORMAL,False,2026-06-04T23:32:38.327256,0
-0.4987,NORMAL,False,2026-06-04T23:32:38.481718,0
-0.4993,NORMAL,False,2026-06-04T23:32:38.643935,0
-0.4981,NORMAL,False,2026-06-04T23:32:38.811499,0
-0.5023,LOW,False,2026-06-04T23:32:39.004442,0
-0.5042,LOW,False,2026-06-04T23:32:39.159110,0
-0.5086,LOW,False,2026-06-04T23:32:39.310906,0
-0.5073,LOW,False,2026-06-04T23:32:39.461831,0
-0.5144,LOW,False,2026-06-04T23:32:39.621390,0
-0.5085,LOW,False,2026-06-04T23:32:39.776124,0
-0.5088,LOW,False,2026-06-04T23:32:39.923997,0
-0.5082,LOW,False,2026-06-04T23:32:40.073577,0
-0.5152,LOW,False,2026-06-04T23:32:40.220738,0
-0.4547,NORMAL,False,2026-06-04T23:32:40.369805,0
-0.4459,NORMAL,False,2026-06-04T23:32:40.527899,0
-0.4433,NORMAL,False,2026-06-04T23:32:40.689314,0
-0.4398,NORMAL,False,2026-06-04T23:32:40.857529,0
-0.4432,NORMAL,False,2026-06-04T23:32:41.017950,0
-0.4525,NORMAL,False,2026-06-04T23:32:41.190940,0
-0.4484,NORMAL,False,2026-06-04T23:32:41.342768,0
-0.4552,NORMAL,False,2026-06-04T23:32:41.501721,0
-0.4554,NORMAL,False,2026-06-04T23:32:41.659213,0
-0.4585,NORMAL,False,2026-06-04T23:32:41.819723,0
-0.4661,NORMAL,False,2026-06-04T23:32:41.971628,0
-0.4718,NORMAL,False,2026-06-04T23:32:42.130153,0
-0.478,NORMAL,False,2026-06-04T23:32:42.281288,0
-0.4864,NORMAL,False,2026-06-04T23:32:42.428862,0
-0.479,NORMAL,False,2026-06-04T23:32:42.581059,0
-0.476,NORMAL,False,2026-06-04T23:32:42.760157,0
-0.4741,NORMAL,False,2026-06-04T23:32:42.924108,0
-0.472,NORMAL,False,2026-06-04T23:32:43.115333,0
-0.4821,NORMAL,False,2026-06-04T23:32:43.273077,0
-0.4775,NORMAL,False,2026-06-04T23:32:43.452385,0
-0.4776,NORMAL,False,2026-06-04T23:32:43.602792,0
-0.4734,NORMAL,False,2026-06-04T23:32:43.753148,0
-0.472,NORMAL,False,2026-06-04T23:32:43.900968,0
-0.471,NORMAL,False,2026-06-04T23:32:44.062999,0
-0.4734,NORMAL,False,2026-06-04T23:32:44.211509,0
-0.4737,NORMAL,False,2026-06-04T23:32:44.364836,0
-0.49,NORMAL,False,2026-06-04T23:32:44.512263,0
-0.4882,NORMAL,False,2026-06-04T23:32:44.658756,0
-0.4879,NORMAL,False,2026-06-04T23:32:44.807585,0
-0.4658,NORMAL,False,2026-06-04T23:32:44.969161,0
-0.4704,NORMAL,False,2026-06-04T23:32:45.115402,0
-0.4705,NORMAL,False,2026-06-04T23:32:45.285907,0
-0.474,NORMAL,False,2026-06-04T23:32:45.440635,0
-0.4768,NORMAL,False,2026-06-04T23:32:45.649386,0
-0.479,NORMAL,False,2026-06-04T23:32:45.814477,0
-0.4822,NORMAL,False,2026-06-04T23:32:45.961773,0
-0.483,NORMAL,False,2026-06-04T23:32:46.108884,0
-0.4814,NORMAL,False,2026-06-04T23:32:46.288776,1
-0.4817,NORMAL,False,2026-06-04T23:32:46.470763,0
-0.4845,NORMAL,False,2026-06-04T23:32:46.629412,0
-0.4819,NORMAL,False,2026-06-04T23:32:46.775980,0
-0.4837,NORMAL,False,2026-06-04T23:32:46.944772,0
-0.483,NORMAL,False,2026-06-04T23:32:47.090548,0
-0.4757,NORMAL,False,2026-06-04T23:32:47.267297,0
-0.4781,NORMAL,False,2026-06-04T23:32:47.445326,0
-0.4641,NORMAL,False,2026-06-04T23:32:47.593017,0
-0.4656,NORMAL,False,2026-06-04T23:32:47.773878,0
-0.4657,NORMAL,False,2026-06-04T23:32:47.950648,0
-0.4697,NORMAL,False,2026-06-04T23:32:48.137589,0
-0.4707,NORMAL,False,2026-06-04T23:32:48.326884,1
-0.4596,NORMAL,False,2026-06-04T23:32:48.474043,0
-0.4596,NORMAL,False,2026-06-04T23:32:48.622870,0
-0.4647,NORMAL,False,2026-06-04T23:32:48.769903,0
-0.4638,NORMAL,False,2026-06-04T23:32:48.917817,0
-0.474,NORMAL,False,2026-06-04T23:32:49.071975,0
-0.4644,NORMAL,False,2026-06-04T23:32:49.230228,0
-0.4675,NORMAL,False,2026-06-04T23:32:49.378747,0
-0.4657,NORMAL,False,2026-06-04T23:32:49.528919,0
-0.4715,NORMAL,False,2026-06-04T23:32:49.676532,0
-0.4644,NORMAL,False,2026-06-04T23:32:49.850400,0
-0.4642,NORMAL,False,2026-06-04T23:32:50.017265,0
-0.4652,NORMAL,False,2026-06-04T23:32:50.208747,0
-0.4604,NORMAL,False,2026-06-04T23:32:50.359473,0
-0.4478,NORMAL,False,2026-06-04T23:32:50.537573,0
-0.4434,NORMAL,False,2026-06-04T23:32:50.684767,0
-0.4404,NORMAL,False,2026-06-04T23:32:50.830531,0
-0.4345,NORMAL,False,2026-06-04T23:32:50.987082,0
-0.4351,NORMAL,False,2026-06-04T23:32:51.163227,0
-0.4379,NORMAL,False,2026-06-04T23:32:51.333879,0
-0.439,NORMAL,False,2026-06-04T23:32:51.488210,0
-0.4377,NORMAL,False,2026-06-04T23:32:51.662904,0
-0.4363,NORMAL,False,2026-06-04T23:32:51.819284,0
-0.4298,NORMAL,False,2026-06-04T23:32:51.986535,0
-0.4314,NORMAL,False,2026-06-04T23:32:52.143515,0
-0.4292,NORMAL,False,2026-06-04T23:32:52.289496,0
-0.4237,NORMAL,False,2026-06-04T23:32:52.482071,0
-0.4203,NORMAL,False,2026-06-04T23:32:52.638841,0
-0.4165,NORMAL,False,2026-06-04T23:32:52.822574,0
-0.4164,NORMAL,False,2026-06-04T23:32:52.979058,0
-0.4189,NORMAL,False,2026-06-04T23:32:53.148964,0
-0.4197,NORMAL,False,2026-06-04T23:32:53.306763,0
-0.4191,NORMAL,False,2026-06-04T23:32:53.463064,0
-0.4214,NORMAL,False,2026-06-04T23:32:53.631525,0
-0.4219,NORMAL,False,2026-06-04T23:32:53.788352,0
-0.4207,NORMAL,False,2026-06-04T23:32:53.961581,0
-0.4218,NORMAL,False,2026-06-04T23:32:54.129086,0
-0.4237,NORMAL,False,2026-06-04T23:32:54.293183,0
-0.4278,NORMAL,False,2026-06-04T23:32:54.458137,0
-0.4355,NORMAL,False,2026-06-04T23:32:54.641866,0
-0.4479,NORMAL,False,2026-06-04T23:32:54.841287,0
-0.4467,NORMAL,False,2026-06-04T23:32:54.995230,0
-0.455,NORMAL,False,2026-06-04T23:32:55.149293,0
-0.4664,NORMAL,False,2026-06-04T23:32:55.305680,0
-0.4781,NORMAL,False,2026-06-04T23:32:55.469709,0
-0.4768,NORMAL,False,2026-06-04T23:32:55.621419,0
-0.4564,NORMAL,False,2026-06-04T23:32:55.781186,0
-0.4639,NORMAL,False,2026-06-04T23:32:55.933767,0
-0.4603,NORMAL,False,2026-06-04T23:32:56.081949,0
-0.4535,NORMAL,False,2026-06-04T23:32:56.231590,0
-0.4667,NORMAL,False,2026-06-04T23:32:56.494856,0
-0.4715,NORMAL,False,2026-06-04T23:32:56.673527,0
-0.4692,NORMAL,False,2026-06-04T23:32:56.854589,0
-0.4644,NORMAL,False,2026-06-04T23:32:57.035925,0
-0.4692,NORMAL,False,2026-06-04T23:32:57.206081,0
-0.4613,NORMAL,False,2026-06-04T23:32:57.366106,0
-0.454,NORMAL,False,2026-06-04T23:32:57.526323,0
-0.457,NORMAL,False,2026-06-04T23:32:57.678883,0
-0.4597,NORMAL,False,2026-06-04T23:32:57.828956,0
-0.4742,NORMAL,False,2026-06-04T23:32:57.984335,0
-0.4719,NORMAL,False,2026-06-04T23:32:58.139851,0
-0.466,NORMAL,False,2026-06-04T23:32:58.301958,0
-0.4579,NORMAL,False,2026-06-04T23:32:58.473206,0
-0.455,NORMAL,False,2026-06-04T23:32:58.653889,0
-0.4507,NORMAL,False,2026-06-04T23:32:58.813881,0
-0.4479,NORMAL,False,2026-06-04T23:32:58.975289,0
-0.4471,NORMAL,False,2026-06-04T23:32:59.142549,0
-0.4508,NORMAL,False,2026-06-04T23:32:59.351762,0
-0.4355,NORMAL,False,2026-06-04T23:32:59.538109,0
-0.4366,NORMAL,False,2026-06-04T23:32:59.716616,0
-0.4326,NORMAL,False,2026-06-04T23:32:59.882234,0
-0.4355,NORMAL,False,2026-06-04T23:33:00.074211,0
-0.4357,NORMAL,False,2026-06-04T23:33:00.246853,0
-0.4311,NORMAL,False,2026-06-04T23:33:00.444740,0
-0.4299,NORMAL,False,2026-06-04T23:33:00.615219,0
-0.4323,NORMAL,False,2026-06-04T23:33:00.772573,0
-0.4409,NORMAL,False,2026-06-04T23:33:00.924865,0
-0.4461,NORMAL,False,2026-06-04T23:33:01.082502,0
-0.5024,LOW,False,2026-06-04T23:33:01.238436,0
-0.5027,LOW,False,2026-06-04T23:33:01.388999,0
-0.4978,NORMAL,False,2026-06-04T23:33:01.550886,0
-0.5016,LOW,False,2026-06-04T23:33:01.757472,0
-0.5051,LOW,False,2026-06-04T23:33:01.983332,0
-0.5058,LOW,False,2026-06-04T23:33:02.216204,0
-0.5107,LOW,False,2026-06-04T23:33:02.449597,0
-0.5166,LOW,False,2026-06-04T23:33:02.674579,0
-0.5202,MEDIUM,True,2026-06-04T23:33:02.978787,0
-0.5205,MEDIUM,True,2026-06-04T23:33:03.522673,1
-0.5052,LOW,False,2026-06-04T23:33:03.998599,0
-0.513,LOW,False,2026-06-04T23:33:04.153046,0
-0.5039,LOW,False,2026-06-04T23:33:04.319863,0
-0.505,LOW,False,2026-06-04T23:33:04.474334,0
-0.496,NORMAL,False,2026-06-04T23:33:04.626241,0
-0.4995,NORMAL,False,2026-06-04T23:33:04.783181,0
-0.4971,NORMAL,False,2026-06-04T23:33:04.966344,0
-0.4957,NORMAL,False,2026-06-04T23:33:05.117770,0
-0.4959,NORMAL,False,2026-06-04T23:33:05.269193,0
-0.4964,NORMAL,False,2026-06-04T23:33:05.429196,0
-0.4972,NORMAL,False,2026-06-04T23:33:05.578514,0
-0.4984,NORMAL,False,2026-06-04T23:33:05.728451,0
-0.4954,NORMAL,False,2026-06-04T23:33:05.878988,0
-0.4968,NORMAL,False,2026-06-04T23:33:06.035659,0
-0.4944,NORMAL,False,2026-06-04T23:33:06.213797,0
-0.4956,NORMAL,False,2026-06-04T23:33:06.374858,0
-0.4705,NORMAL,False,2026-06-04T23:33:06.536910,0
-0.4693,NORMAL,False,2026-06-04T23:33:06.684903,0
-0.4776,NORMAL,False,2026-06-04T23:33:06.831578,0
-0.4666,NORMAL,False,2026-06-04T23:33:06.993956,0
-0.4792,NORMAL,False,2026-06-04T23:33:07.153055,0
-0.494,NORMAL,False,2026-06-04T23:33:07.313013,0
-0.4941,NORMAL,False,2026-06-04T23:33:07.463546,0
-0.4949,NORMAL,False,2026-06-04T23:33:07.614166,0
-0.4954,NORMAL,False,2026-06-04T23:33:07.766807,0
-0.4967,NORMAL,False,2026-06-04T23:33:07.919734,0
-0.4973,NORMAL,False,2026-06-04T23:33:08.094494,0
-0.4968,NORMAL,False,2026-06-04T23:33:08.244077,0
-0.4942,NORMAL,False,2026-06-04T23:33:08.416537,0
-0.496,NORMAL,False,2026-06-04T23:33:08.576698,0
-0.4924,NORMAL,False,2026-06-04T23:33:08.726900,0
-0.4858,NORMAL,False,2026-06-04T23:33:08.874142,0
-0.4885,NORMAL,False,2026-06-04T23:33:09.027799,0
-0.4885,NORMAL,False,2026-06-04T23:33:09.176238,0
-0.4724,NORMAL,False,2026-06-04T23:33:09.324779,0
-0.4713,NORMAL,False,2026-06-04T23:33:09.473195,0
-0.4694,NORMAL,False,2026-06-04T23:33:09.625532,0
-0.4684,NORMAL,False,2026-06-04T23:33:09.775129,0
-0.4706,NORMAL,False,2026-06-04T23:33:09.922502,0
-0.4559,NORMAL,False,2026-06-04T23:33:10.069195,0
-0.4593,NORMAL,False,2026-06-04T23:33:10.219914,0
-0.4531,NORMAL,False,2026-06-04T23:33:10.370165,0
-0.4531,NORMAL,False,2026-06-04T23:33:10.529503,0
-0.4664,NORMAL,False,2026-06-04T23:33:10.709918,0
-0.4654,NORMAL,False,2026-06-04T23:33:10.868771,0
-0.4697,NORMAL,False,2026-06-04T23:33:11.038648,0
-0.472,NORMAL,False,2026-06-04T23:33:11.318837,0
-0.4677,NORMAL,False,2026-06-04T23:33:11.654122,0
-0.4654,NORMAL,False,2026-06-04T23:33:11.846399,0
-0.4695,NORMAL,False,2026-06-04T23:33:12.047071,0
-0.462,NORMAL,False,2026-06-04T23:33:12.215380,0
-0.4558,NORMAL,False,2026-06-04T23:33:12.514331,0
-0.4507,NORMAL,False,2026-06-04T23:33:12.699573,0
-0.452,NORMAL,False,2026-06-04T23:33:12.919292,0
-0.4474,NORMAL,False,2026-06-04T23:33:13.103137,0
-0.444,NORMAL,False,2026-06-04T23:33:13.272689,0
-0.4437,NORMAL,False,2026-06-04T23:33:13.426088,0
-0.4453,NORMAL,False,2026-06-04T23:33:13.599944,0
-0.4431,NORMAL,False,2026-06-04T23:33:13.750403,0
-0.4352,NORMAL,False,2026-06-04T23:33:13.901574,0
-0.4384,NORMAL,False,2026-06-04T23:33:14.085887,0
-0.4408,NORMAL,False,2026-06-04T23:33:14.236009,0
-0.4381,NORMAL,False,2026-06-04T23:33:14.385395,0
-0.4376,NORMAL,False,2026-06-04T23:33:14.567393,0
-0.462,NORMAL,False,2026-06-04T23:33:14.718153,0
-0.4604,NORMAL,False,2026-06-04T23:33:14.863958,0
-0.4592,NORMAL,False,2026-06-04T23:33:15.023318,0
-0.4565,NORMAL,False,2026-06-04T23:33:15.193179,0
-0.4656,NORMAL,False,2026-06-04T23:33:15.373281,0
-0.4694,NORMAL,False,2026-06-04T23:33:15.524960,0
-0.4652,NORMAL,False,2026-06-04T23:33:15.674016,0
-0.4653,NORMAL,False,2026-06-04T23:33:15.826672,0
-0.4703,NORMAL,False,2026-06-04T23:33:15.975911,0
-0.4705,NORMAL,False,2026-06-04T23:33:16.128473,0
-0.4714,NORMAL,False,2026-06-04T23:33:16.288977,0
-0.4708,NORMAL,False,2026-06-04T23:33:16.445040,0
-0.4668,NORMAL,False,2026-06-04T23:33:16.622879,0
-0.4684,NORMAL,False,2026-06-04T23:33:16.783412,0
-0.4765,NORMAL,False,2026-06-04T23:33:16.933040,0
-0.4737,NORMAL,False,2026-06-04T23:33:17.087609,0
-0.4751,NORMAL,False,2026-06-04T23:33:17.234648,1
-0.4517,NORMAL,False,2026-06-04T23:33:17.389804,0
-0.4554,NORMAL,False,2026-06-04T23:33:17.538251,0
-0.461,NORMAL,False,2026-06-04T23:33:17.684206,0
-0.4583,NORMAL,False,2026-06-04T23:33:17.829019,0
-0.4519,NORMAL,False,2026-06-04T23:33:17.973514,0
-0.4632,NORMAL,False,2026-06-04T23:33:18.178771,0
-0.4651,NORMAL,False,2026-06-04T23:33:18.324028,0
-0.4646,NORMAL,False,2026-06-04T23:33:18.468916,0
-0.4546,NORMAL,False,2026-06-04T23:33:18.619424,0
-0.4497,NORMAL,False,2026-06-04T23:33:18.767815,0
-0.4494,NORMAL,False,2026-06-04T23:33:18.916995,0
-0.4505,NORMAL,False,2026-06-04T23:33:19.063191,0
-0.4473,NORMAL,False,2026-06-04T23:33:19.230096,0
-0.4483,NORMAL,False,2026-06-04T23:33:19.381159,0
-0.4466,NORMAL,False,2026-06-04T23:33:19.527865,0
-0.4475,NORMAL,False,2026-06-04T23:33:19.688660,0
-0.4438,NORMAL,False,2026-06-04T23:33:19.845706,0
-0.448,NORMAL,False,2026-06-04T23:33:19.991876,0
-0.4485,NORMAL,False,2026-06-04T23:33:20.137471,0
-0.4471,NORMAL,False,2026-06-04T23:33:20.283659,0
-0.5302,MEDIUM,True,2026-06-04T23:33:20.433952,1
-0.5322,MEDIUM,True,2026-06-04T23:33:20.847770,0
-0.533,MEDIUM,True,2026-06-04T23:33:21.239794,0
-0.5322,MEDIUM,True,2026-06-04T23:33:21.729792,0
-0.5365,MEDIUM,True,2026-06-04T23:33:22.077236,0
-0.548,MEDIUM,True,2026-06-04T23:33:22.538658,1
-0.5446,MEDIUM,True,2026-06-04T23:33:22.997983,0
-0.5468,MEDIUM,True,2026-06-04T23:33:23.328245,0
-0.5455,MEDIUM,True,2026-06-04T23:33:23.826477,0
-0.5476,MEDIUM,True,2026-06-04T23:33:24.311838,0
-0.5474,MEDIUM,True,2026-06-04T23:33:24.652344,0
-0.5446,MEDIUM,True,2026-06-04T23:33:25.107030,0
-0.5456,MEDIUM,True,2026-06-04T23:33:25.561166,0
-0.5588,HIGH,True,2026-06-04T23:33:25.897009,0
-0.5639,HIGH,True,2026-06-04T23:33:26.397463,0
-0.5638,HIGH,True,2026-06-04T23:33:26.755476,0
-0.5664,HIGH,True,2026-06-04T23:33:27.081142,0
-0.572,HIGH,True,2026-06-04T23:33:27.483837,0
-0.5739,HIGH,True,2026-06-04T23:33:27.805127,0
-0.5725,HIGH,True,2026-06-04T23:33:28.308438,0
-0.5744,HIGH,True,2026-06-04T23:33:28.761161,0
-0.5745,HIGH,True,2026-06-04T23:33:29.108670,0
-0.5773,HIGH,True,2026-06-04T23:33:29.569455,0
-0.5736,HIGH,True,2026-06-04T23:33:30.063356,0
-0.5643,HIGH,True,2026-06-04T23:33:30.390068,1
-0.5622,HIGH,True,2026-06-04T23:33:30.882893,0
-0.561,HIGH,True,2026-06-04T23:33:31.381954,0
-0.5612,HIGH,True,2026-06-04T23:33:31.712632,0
-0.5551,HIGH,True,2026-06-04T23:33:32.163560,0
-0.5652,HIGH,True,2026-06-04T23:33:32.544646,0
-0.5684,HIGH,True,2026-06-04T23:33:32.874475,0
-0.5685,HIGH,True,2026-06-04T23:33:34.258029,0
-0.5657,HIGH,True,2026-06-04T23:33:34.741574,0
-0.5691,HIGH,True,2026-06-04T23:33:35.224560,0
-0.5673,HIGH,True,2026-06-04T23:33:35.659684,0
-0.5677,HIGH,True,2026-06-04T23:33:36.069806,0
-0.5652,HIGH,True,2026-06-04T23:33:36.499919,0
-0.5652,HIGH,True,2026-06-04T23:33:36.831405,0
-0.5676,HIGH,True,2026-06-04T23:33:37.166048,0
-0.5661,HIGH,True,2026-06-04T23:33:37.585406,0
-0.573,HIGH,True,2026-06-04T23:33:37.942778,0
-0.5802,HIGH,True,2026-06-04T23:33:38.311882,0
-0.5848,HIGH,True,2026-06-04T23:33:38.662174,0
-0.5865,HIGH,True,2026-06-04T23:33:39.152554,0
-0.5946,HIGH,True,2026-06-04T23:33:39.497158,0
-0.5828,HIGH,True,2026-06-04T23:33:39.857087,0
-0.5761,HIGH,True,2026-06-04T23:33:40.178237,0
-0.5689,HIGH,True,2026-06-04T23:33:40.564287,0
-0.5669,HIGH,True,2026-06-04T23:33:40.938744,0
-0.5654,HIGH,True,2026-06-04T23:33:41.357901,1
-0.5362,MEDIUM,True,2026-06-04T23:33:41.818479,0
-0.5351,MEDIUM,True,2026-06-04T23:33:42.291147,0
-0.5333,MEDIUM,True,2026-06-04T23:33:42.621286,0
-0.522,MEDIUM,True,2026-06-04T23:33:42.962400,0
-0.5238,MEDIUM,True,2026-06-04T23:33:43.302320,0
-0.4839,NORMAL,False,2026-06-04T23:33:43.629527,0
-0.4901,NORMAL,False,2026-06-04T23:33:43.799982,0
-0.4909,NORMAL,False,2026-06-04T23:33:44.125157,0
-0.4895,NORMAL,False,2026-06-04T23:33:44.289772,0
-0.4884,NORMAL,False,2026-06-04T23:33:44.473482,0
-0.4903,NORMAL,False,2026-06-04T23:33:44.620308,0
-0.4913,NORMAL,False,2026-06-04T23:33:44.804286,0
-0.4879,NORMAL,False,2026-06-04T23:33:44.956352,0
-0.4897,NORMAL,False,2026-06-04T23:33:45.148869,0
-0.4887,NORMAL,False,2026-06-04T23:33:45.418345,0
-0.4911,NORMAL,False,2026-06-04T23:33:45.668205,0
-0.4898,NORMAL,False,2026-06-04T23:33:45.819275,0
-0.4875,NORMAL,False,2026-06-04T23:33:45.967816,0
-0.483,NORMAL,False,2026-06-04T23:33:46.128948,0
-0.4847,NORMAL,False,2026-06-04T23:33:46.299539,0
-0.4847,NORMAL,False,2026-06-04T23:33:46.456483,0
-0.4864,NORMAL,False,2026-06-04T23:33:46.617009,0
-0.485,NORMAL,False,2026-06-04T23:33:46.777980,0
-0.4845,NORMAL,False,2026-06-04T23:33:46.923733,0
-0.4183,NORMAL,False,2026-06-04T23:33:47.081317,0
-0.4175,NORMAL,False,2026-06-04T23:33:47.242921,0
-0.4134,NORMAL,False,2026-06-04T23:33:47.402122,0
-0.4131,NORMAL,False,2026-06-04T23:33:47.571168,0
-0.4173,NORMAL,False,2026-06-04T23:33:47.740629,0
-0.4175,NORMAL,False,2026-06-04T23:33:47.913692,0
-0.4171,NORMAL,False,2026-06-04T23:33:48.065759,0
-0.4158,NORMAL,False,2026-06-04T23:33:48.212458,0
-0.4184,NORMAL,False,2026-06-04T23:33:48.358796,0
-0.4198,NORMAL,False,2026-06-04T23:33:48.507088,0
-0.4367,NORMAL,False,2026-06-04T23:33:48.657146,0
-0.4627,NORMAL,False,2026-06-04T23:33:48.831401,0
-0.4649,NORMAL,False,2026-06-04T23:33:48.992521,0
-0.4674,NORMAL,False,2026-06-04T23:33:49.147322,0
-0.4688,NORMAL,False,2026-06-04T23:33:49.298697,0
-0.4735,NORMAL,False,2026-06-04T23:33:49.454242,0
-0.4678,NORMAL,False,2026-06-04T23:33:49.607992,0
-0.4649,NORMAL,False,2026-06-04T23:33:49.758823,0
-0.4634,NORMAL,False,2026-06-04T23:33:49.913140,0
-0.4631,NORMAL,False,2026-06-04T23:33:50.103297,0
-0.4602,NORMAL,False,2026-06-04T23:33:50.262725,0
-0.4625,NORMAL,False,2026-06-04T23:33:50.426356,0
-0.4718,NORMAL,False,2026-06-04T23:33:50.583551,0
-0.4741,NORMAL,False,2026-06-04T23:33:50.740165,0
-0.4724,NORMAL,False,2026-06-04T23:33:50.901106,0
-0.4671,NORMAL,False,2026-06-04T23:33:51.063843,0
-0.4646,NORMAL,False,2026-06-04T23:33:51.235113,0
-0.466,NORMAL,False,2026-06-04T23:33:51.391143,0
-0.4631,NORMAL,False,2026-06-04T23:33:51.572593,0
-0.4655,NORMAL,False,2026-06-04T23:33:51.718990,0
-0.4788,NORMAL,False,2026-06-04T23:33:51.867920,0
-0.4742,NORMAL,False,2026-06-04T23:33:52.035742,0
-0.4674,NORMAL,False,2026-06-04T23:33:52.188169,0
-0.4652,NORMAL,False,2026-06-04T23:33:52.378739,0
-0.4692,NORMAL,False,2026-06-04T23:33:52.530692,0
-0.4667,NORMAL,False,2026-06-04T23:33:52.676497,0
-0.4645,NORMAL,False,2026-06-04T23:33:52.827512,0
-0.4621,NORMAL,False,2026-06-04T23:33:52.977837,0
-0.466,NORMAL,False,2026-06-04T23:33:53.125763,0
-0.4642,NORMAL,False,2026-06-04T23:33:53.271070,0
-0.4649,NORMAL,False,2026-06-04T23:33:53.418229,0
-0.4595,NORMAL,False,2026-06-04T23:33:53.568186,0
-0.4613,NORMAL,False,2026-06-04T23:33:53.713396,0
-0.4628,NORMAL,False,2026-06-04T23:33:53.861489,0
-0.4556,NORMAL,False,2026-06-04T23:33:54.008879,0
-0.454,NORMAL,False,2026-06-04T23:33:54.170210,0
-0.4509,NORMAL,False,2026-06-04T23:33:54.323190,0
-0.4537,NORMAL,False,2026-06-04T23:33:54.470622,0
-0.4484,NORMAL,False,2026-06-04T23:33:54.633088,0
-0.4449,NORMAL,False,2026-06-04T23:33:54.779102,0
-0.4468,NORMAL,False,2026-06-04T23:33:54.937203,0
-0.448,NORMAL,False,2026-06-04T23:33:55.147363,0
-0.4454,NORMAL,False,2026-06-04T23:33:55.295694,0
-0.444,NORMAL,False,2026-06-04T23:33:55.442383,0
-0.4439,NORMAL,False,2026-06-04T23:33:55.600126,0
-0.446,NORMAL,False,2026-06-04T23:33:55.756520,0
-0.4451,NORMAL,False,2026-06-04T23:33:55.909502,0
-0.4457,NORMAL,False,2026-06-04T23:33:56.073941,0
-0.4472,NORMAL,False,2026-06-04T23:33:56.232157,0
-0.446,NORMAL,False,2026-06-04T23:33:56.378933,0
-0.4348,NORMAL,False,2026-06-04T23:33:56.530068,0
-0.4365,NORMAL,False,2026-06-04T23:33:56.679020,0
